Clay_tablet,Clay_tabletLabel,CDLI_ID
https://database.factgrid.de/entity/Q1950728,"Cuneiform Tablet MVN 06, 566",P114934
https://database.factgrid.de/entity/Q1950753,"Cuneiform Tablet MVN 06, 567",P114935
https://database.factgrid.de/entity/Q1950757,"Cuneiform Tablet MVN 06, 568",P114936
https://database.factgrid.de/entity/Q1950762,"Cuneiform Tablet MVN 06, 569",P114937
https://database.factgrid.de/entity/Q1950764,"Cuneiform Tablet MVN 07, 001",P114938
https://database.factgrid.de/entity/Q1950768,"Cuneiform Tablet MVN 07, 002",P114939
https://database.factgrid.de/entity/Q1950771,"Cuneiform Tablet MVN 07, 003",P114940
https://database.factgrid.de/entity/Q1950775,"Cuneiform Tablet MVN 07, 004",P114941
https://database.factgrid.de/entity/Q1950779,"Cuneiform Tablet MVN 07, 005",P114942
https://database.factgrid.de/entity/Q1950782,"Cuneiform Tablet MVN 07, 006",P114943
https://database.factgrid.de/entity/Q1950786,"Cuneiform Tablet MVN 07, 007",P114944
https://database.factgrid.de/entity/Q1950790,"Cuneiform Tablet MVN 07, 008",P114945
https://database.factgrid.de/entity/Q1950793,"Cuneiform Tablet MVN 07, 009",P114946
https://database.factgrid.de/entity/Q1950796,"Cuneiform Tablet MVN 07, 010",P114947
https://database.factgrid.de/entity/Q1950801,"Cuneiform Tablet MVN 07, 011",P114948
https://database.factgrid.de/entity/Q1950804,"Cuneiform Tablet MVN 07, 012",P114949
https://database.factgrid.de/entity/Q1950807,"Cuneiform Tablet MVN 07, 013",P114950
https://database.factgrid.de/entity/Q1950812,"Cuneiform Tablet MVN 07, 014",P114951
https://database.factgrid.de/entity/Q1950814,"Cuneiform Tablet MVN 07, 015",P114952
https://database.factgrid.de/entity/Q1950817,"Cuneiform Tablet MVN 07, 016",P114953
https://database.factgrid.de/entity/Q1950821,"Cuneiform Tablet MVN 07, 017",P114954
https://database.factgrid.de/entity/Q1950822,"Cuneiform Tablet MVN 07, 018",P114955
https://database.factgrid.de/entity/Q1950826,"Cuneiform Tablet MVN 07, 019",P114956
https://database.factgrid.de/entity/Q1950831,"Cuneiform Tablet MVN 07, 020",P114957
https://database.factgrid.de/entity/Q1950832,"Cuneiform Tablet MVN 07, 021",P114958
https://database.factgrid.de/entity/Q1950837,"Cuneiform Tablet MVN 07, 022",P114959
https://database.factgrid.de/entity/Q1950841,"Cuneiform Tablet MVN 07, 027",P114960
https://database.factgrid.de/entity/Q1950842,"Cuneiform Tablet MVN 07, 028",P114961
https://database.factgrid.de/entity/Q1950846,"Cuneiform Tablet MVN 07, 029",P114962
https://database.factgrid.de/entity/Q1950850,"Cuneiform Tablet MVN 07, 030",P114963
https://database.factgrid.de/entity/Q1950851,"Cuneiform Tablet MVN 07, 031",P114964
https://database.factgrid.de/entity/Q1950856,"Cuneiform Tablet MVN 07, 032",P114965
https://database.factgrid.de/entity/Q1950859,"Cuneiform Tablet MVN 07, 033",P114966
https://database.factgrid.de/entity/Q1950862,"Cuneiform Tablet MVN 07, 035",P114967
https://database.factgrid.de/entity/Q1950866,"Cuneiform Tablet MVN 07, 036",P114968
https://database.factgrid.de/entity/Q1950869,"Cuneiform Tablet MVN 07, 037",P114969
https://database.factgrid.de/entity/Q1950873,"Cuneiform Tablet MVN 07, 038",P114970
https://database.factgrid.de/entity/Q1950877,"Cuneiform Tablet MVN 07, 039",P114971
https://database.factgrid.de/entity/Q1950881,"Cuneiform Tablet MVN 07, 040",P114972
https://database.factgrid.de/entity/Q1951470,"Cuneiform Tablet MVN 07, 176",P115073
https://database.factgrid.de/entity/Q1951472,"Cuneiform Tablet MVN 07, 177",P115074
https://database.factgrid.de/entity/Q1951477,"Cuneiform Tablet MVN 07, 179",P115075
https://database.factgrid.de/entity/Q1951482,"Cuneiform Tablet MVN 07, 181",P115076
https://database.factgrid.de/entity/Q1951484,"Cuneiform Tablet MVN 07, 182",P115077
https://database.factgrid.de/entity/Q1951490,"Cuneiform Tablet MVN 07, 183",P115078
https://database.factgrid.de/entity/Q1951495,"Cuneiform Tablet MVN 07, 184",P115079
https://database.factgrid.de/entity/Q1951498,"Cuneiform Tablet MVN 07, 185",P115080
https://database.factgrid.de/entity/Q1951503,"Cuneiform Tablet MVN 07, 186",P115081
https://database.factgrid.de/entity/Q1951506,"Cuneiform Tablet MVN 07, 189",P115082
https://database.factgrid.de/entity/Q1951510,"Cuneiform Tablet MVN 07, 190",P115083
https://database.factgrid.de/entity/Q1951515,"Cuneiform Tablet MVN 07, 191",P115084
https://database.factgrid.de/entity/Q1951534,"Cuneiform Tablet MVN 07, 193",P115085
https://database.factgrid.de/entity/Q1951540,"Cuneiform Tablet MVN 07, 194",P115086
https://database.factgrid.de/entity/Q1951543,"Cuneiform Tablet MVN 07, 197",P115088
https://database.factgrid.de/entity/Q1951548,"Cuneiform Tablet MVN 07, 199",P115089
https://database.factgrid.de/entity/Q1951554,"Cuneiform Tablet MVN 07, 201",P115090
https://database.factgrid.de/entity/Q1951556,"Cuneiform Tablet MVN 07, 202",P115091
https://database.factgrid.de/entity/Q1951561,"Cuneiform Tablet MVN 07, 203",P115092
https://database.factgrid.de/entity/Q1951566,"Cuneiform Tablet MVN 07, 204",P115093
https://database.factgrid.de/entity/Q1951568,"Cuneiform Tablet MVN 07, 205",P115094
https://database.factgrid.de/entity/Q1951573,"Cuneiform Tablet MVN 07, 206",P115095
https://database.factgrid.de/entity/Q1951578,"Cuneiform Tablet MVN 07, 207",P115096
https://database.factgrid.de/entity/Q1951580,"Cuneiform Tablet MVN 07, 208",P115097
https://database.factgrid.de/entity/Q1951585,"Cuneiform Tablet MVN 07, 210",P115099
https://database.factgrid.de/entity/Q1951590,"Cuneiform Tablet MVN 07, 211",P115100
https://database.factgrid.de/entity/Q1951592,"Cuneiform Tablet MVN 07, 212",P115101
https://database.factgrid.de/entity/Q1951597,"Cuneiform Tablet MVN 07, 213",P115102
https://database.factgrid.de/entity/Q1951602,"Cuneiform Tablet MVN 07, 214",P115103
https://database.factgrid.de/entity/Q1951604,"Cuneiform Tablet MVN 07, 215",P115104
https://database.factgrid.de/entity/Q1951609,"Cuneiform Tablet MVN 07, 216",P115105
https://database.factgrid.de/entity/Q1951614,"Cuneiform Tablet MVN 07, 217",P115106
https://database.factgrid.de/entity/Q1951616,"Cuneiform Tablet MVN 07, 218",P115107
https://database.factgrid.de/entity/Q1951621,"Cuneiform Tablet MVN 07, 221",P115108
https://database.factgrid.de/entity/Q1951623,"Cuneiform Tablet MVN 07, 222",P115109
https://database.factgrid.de/entity/Q1951628,"Cuneiform Tablet MVN 07, 224",P115110
https://database.factgrid.de/entity/Q1951633,"Cuneiform Tablet MVN 07, 225",P115111
https://database.factgrid.de/entity/Q1951635,"Cuneiform Tablet MVN 07, 226",P115112
https://database.factgrid.de/entity/Q1951639,"Cuneiform Tablet MVN 07, 227",P115113
https://database.factgrid.de/entity/Q1951643,"Cuneiform Tablet MVN 07, 228",P115114
https://database.factgrid.de/entity/Q1951645,"Cuneiform Tablet MVN 07, 230",P115116
https://database.factgrid.de/entity/Q1951648,"Cuneiform Tablet MVN 07, 231",P115117
https://database.factgrid.de/entity/Q1951651,"Cuneiform Tablet MVN 07, 233",P115118
https://database.factgrid.de/entity/Q1951654,"Cuneiform Tablet MVN 07, 234",P115119
https://database.factgrid.de/entity/Q1951658,"Cuneiform Tablet MVN 07, 235",P115120
https://database.factgrid.de/entity/Q1951659,"Cuneiform Tablet MVN 07, 236",P115121
https://database.factgrid.de/entity/Q1951663,"Cuneiform Tablet MVN 07, 237",P115122
https://database.factgrid.de/entity/Q1951666,"Cuneiform Tablet MVN 07, 238",P115123
https://database.factgrid.de/entity/Q1951668,"Cuneiform Tablet MVN 07, 239",P115124
https://database.factgrid.de/entity/Q1951672,"Cuneiform Tablet MVN 07, 240",P115125
https://database.factgrid.de/entity/Q1951675,"Cuneiform Tablet MVN 07, 242",P115126
https://database.factgrid.de/entity/Q1951678,"Cuneiform Tablet MVN 07, 243",P115127
https://database.factgrid.de/entity/Q1951683,"Cuneiform Tablet MVN 07, 244",P115128
https://database.factgrid.de/entity/Q1951687,"Cuneiform Tablet MVN 07, 245",P115129
https://database.factgrid.de/entity/Q1951691,"Cuneiform Tablet MVN 07, 246",P115130
https://database.factgrid.de/entity/Q1951697,"Cuneiform Tablet MVN 07, 248",P115131
https://database.factgrid.de/entity/Q1951701,"Cuneiform Tablet MVN 07, 249",P115132
https://database.factgrid.de/entity/Q1951705,"Cuneiform Tablet MVN 07, 250",P115133
https://database.factgrid.de/entity/Q1951711,"Cuneiform Tablet MVN 07, 251",P115134
https://database.factgrid.de/entity/Q1951713,"Cuneiform Tablet MVN 07, 253",P115135
https://database.factgrid.de/entity/Q1951719,"Cuneiform Tablet MVN 07, 254",P115136
https://database.factgrid.de/entity/Q1951724,"Cuneiform Tablet MVN 07, 256",P217963
https://database.factgrid.de/entity/Q1951746,"Cuneiform Tablet MVN 07, 257",P115137
https://database.factgrid.de/entity/Q1951750,"Cuneiform Tablet MVN 07, 258",P115138
https://database.factgrid.de/entity/Q1951756,"Cuneiform Tablet MVN 07, 259",P115139
https://database.factgrid.de/entity/Q1951760,"Cuneiform Tablet MVN 07, 260",P115140
https://database.factgrid.de/entity/Q1951764,"Cuneiform Tablet MVN 07, 262",P115141
https://database.factgrid.de/entity/Q1951770,"Cuneiform Tablet MVN 07, 263",P115142
https://database.factgrid.de/entity/Q1951772,"Cuneiform Tablet MVN 07, 264",P115143
https://database.factgrid.de/entity/Q1951778,"Cuneiform Tablet MVN 07, 265",P115144
https://database.factgrid.de/entity/Q1951784,"Cuneiform Tablet MVN 07, 266",P115145
https://database.factgrid.de/entity/Q1951786,"Cuneiform Tablet MVN 07, 267",P115146
https://database.factgrid.de/entity/Q1951792,"Cuneiform Tablet MVN 07, 269",P115148
https://database.factgrid.de/entity/Q1951796,"Cuneiform Tablet MVN 07, 270",P115149
https://database.factgrid.de/entity/Q1951799,"Cuneiform Tablet MVN 07, 271",P115150
https://database.factgrid.de/entity/Q1951804,"Cuneiform Tablet MVN 07, 272",P115151
https://database.factgrid.de/entity/Q1951808,"Cuneiform Tablet MVN 07, 273",P115152
https://database.factgrid.de/entity/Q1951811,"Cuneiform Tablet MVN 07, 274",P115153
https://database.factgrid.de/entity/Q1951817,"Cuneiform Tablet MVN 07, 275",P115154
https://database.factgrid.de/entity/Q1951819,"Cuneiform Tablet MVN 07, 276",P115155
https://database.factgrid.de/entity/Q1951825,"Cuneiform Tablet MVN 07, 277",P115156
https://database.factgrid.de/entity/Q1951831,"Cuneiform Tablet MVN 07, 278",P115157
https://database.factgrid.de/entity/Q1951833,"Cuneiform Tablet MVN 07, 279",P115158
https://database.factgrid.de/entity/Q1951839,"Cuneiform Tablet MVN 07, 280",P115159
https://database.factgrid.de/entity/Q1951844,"Cuneiform Tablet MVN 07, 281",P115160
https://database.factgrid.de/entity/Q1951847,"Cuneiform Tablet MVN 07, 282",P115161
https://database.factgrid.de/entity/Q1951853,"Cuneiform Tablet MVN 07, 284",P115162
https://database.factgrid.de/entity/Q1951858,"Cuneiform Tablet MVN 07, 285",P115163
https://database.factgrid.de/entity/Q1951861,"Cuneiform Tablet MVN 07, 286",P115164
https://database.factgrid.de/entity/Q1951867,"Cuneiform Tablet MVN 07, 288",P115165
https://database.factgrid.de/entity/Q1951872,"Cuneiform Tablet MVN 07, 289",P115166
https://database.factgrid.de/entity/Q1951875,"Cuneiform Tablet MVN 07, 290",P115167
https://database.factgrid.de/entity/Q1951881,"Cuneiform Tablet MVN 07, 292",P115168
https://database.factgrid.de/entity/Q1951886,"Cuneiform Tablet MVN 07, 293",P115169
https://database.factgrid.de/entity/Q1951889,"Cuneiform Tablet MVN 07, 294",P115170
https://database.factgrid.de/entity/Q1951895,"Cuneiform Tablet MVN 07, 295",P115171
https://database.factgrid.de/entity/Q1951899,"Cuneiform Tablet MVN 07, 296",P115172
https://database.factgrid.de/entity/Q1951901,"Cuneiform Tablet MVN 07, 297",P115173
https://database.factgrid.de/entity/Q1951906,"Cuneiform Tablet MVN 07, 299",P115174
https://database.factgrid.de/entity/Q1951908,"Cuneiform Tablet MVN 07, 301",P115175
https://database.factgrid.de/entity/Q1950886,"Cuneiform Tablet MVN 07, 041",P114973
https://database.factgrid.de/entity/Q1950891,"Cuneiform Tablet MVN 07, 042",P114974
https://database.factgrid.de/entity/Q1950894,"Cuneiform Tablet MVN 07, 044",P114975
https://database.factgrid.de/entity/Q1950900,"Cuneiform Tablet MVN 07, 045",P114976
https://database.factgrid.de/entity/Q1950905,"Cuneiform Tablet MVN 07, 046",P114977
https://database.factgrid.de/entity/Q1950908,"Cuneiform Tablet MVN 07, 047",P114978
https://database.factgrid.de/entity/Q1950914,"Cuneiform Tablet MVN 07, 048",P114979
https://database.factgrid.de/entity/Q1950919,"Cuneiform Tablet MVN 07, 049",P114980
https://database.factgrid.de/entity/Q1950922,"Cuneiform Tablet MVN 07, 050",P114981
https://database.factgrid.de/entity/Q1950928,"Cuneiform Tablet MVN 07, 051",P114982
https://database.factgrid.de/entity/Q1950933,"Cuneiform Tablet MVN 07, 052",P114983
https://database.factgrid.de/entity/Q1950936,"Cuneiform Tablet MVN 07, 053",P114984
https://database.factgrid.de/entity/Q1950959,"Cuneiform Tablet MVN 07, 054",P114985
https://database.factgrid.de/entity/Q1950964,"Cuneiform Tablet MVN 07, 055",P114986
https://database.factgrid.de/entity/Q1950967,"Cuneiform Tablet MVN 07, 056",P114987
https://database.factgrid.de/entity/Q1950973,"Cuneiform Tablet MVN 07, 057",P114988
https://database.factgrid.de/entity/Q1950978,"Cuneiform Tablet MVN 07, 058",P114989
https://database.factgrid.de/entity/Q1950981,"Cuneiform Tablet MVN 07, 059",P114990
https://database.factgrid.de/entity/Q1950986,"Cuneiform Tablet MVN 07, 061",P114991
https://database.factgrid.de/entity/Q1950990,"Cuneiform Tablet MVN 07, 062",P114992
https://database.factgrid.de/entity/Q1950993,"Cuneiform Tablet MVN 07, 064",P114993
https://database.factgrid.de/entity/Q1950998,"Cuneiform Tablet MVN 07, 066",P114994
https://database.factgrid.de/entity/Q1951001,"Cuneiform Tablet MVN 07, 068",P114995
https://database.factgrid.de/entity/Q1951004,"Cuneiform Tablet MVN 07, 069",P114996
https://database.factgrid.de/entity/Q1951008,"Cuneiform Tablet MVN 07, 071",P114997
https://database.factgrid.de/entity/Q1951010,"Cuneiform Tablet MVN 07, 072",P114998
https://database.factgrid.de/entity/Q1951014,"Cuneiform Tablet MVN 07, 073",P114999
https://database.factgrid.de/entity/Q1951017,"Cuneiform Tablet MVN 07, 074",P115000
https://database.factgrid.de/entity/Q1951020,"Cuneiform Tablet MVN 07, 075",P115001
https://database.factgrid.de/entity/Q1951025,"Cuneiform Tablet MVN 07, 076",P115002
https://database.factgrid.de/entity/Q1951028,"Cuneiform Tablet MVN 07, 077",P115003
https://database.factgrid.de/entity/Q1951032,"Cuneiform Tablet MVN 07, 078",P115004
https://database.factgrid.de/entity/Q1951038,"Cuneiform Tablet MVN 07, 080",P115005
https://database.factgrid.de/entity/Q1951042,"Cuneiform Tablet MVN 07, 081",P115006
https://database.factgrid.de/entity/Q1951046,"Cuneiform Tablet MVN 07, 082",P115007
https://database.factgrid.de/entity/Q1951051,"Cuneiform Tablet MVN 07, 083",P115008
https://database.factgrid.de/entity/Q1951056,"Cuneiform Tablet MVN 07, 085",P115009
https://database.factgrid.de/entity/Q1951060,"Cuneiform Tablet MVN 07, 087",P115010
https://database.factgrid.de/entity/Q1951065,"Cuneiform Tablet MVN 07, 088",P115011
https://database.factgrid.de/entity/Q1951070,"Cuneiform Tablet MVN 07, 089",P115012
https://database.factgrid.de/entity/Q1951074,"Cuneiform Tablet MVN 07, 091",P115013
https://database.factgrid.de/entity/Q1951079,"Cuneiform Tablet MVN 07, 092",P115014
https://database.factgrid.de/entity/Q1951083,"Cuneiform Tablet MVN 07, 093",P115015
https://database.factgrid.de/entity/Q1951088,"Cuneiform Tablet MVN 07, 095",P115016
https://database.factgrid.de/entity/Q1951093,"Cuneiform Tablet MVN 07, 096",P115017
https://database.factgrid.de/entity/Q1951096,"Cuneiform Tablet MVN 07, 097",P115018
https://database.factgrid.de/entity/Q1951102,"Cuneiform Tablet MVN 07, 098",P115019
https://database.factgrid.de/entity/Q1951107,"Cuneiform Tablet MVN 07, 099",P115020
https://database.factgrid.de/entity/Q1951110,"Cuneiform Tablet MVN 07, 100",P115021
https://database.factgrid.de/entity/Q1951116,"Cuneiform Tablet MVN 07, 101",P115022
https://database.factgrid.de/entity/Q1951121,"Cuneiform Tablet MVN 07, 103",P115023
https://database.factgrid.de/entity/Q1951124,"Cuneiform Tablet MVN 07, 104",P115024
https://database.factgrid.de/entity/Q1951130,"Cuneiform Tablet MVN 07, 105",P115025
https://database.factgrid.de/entity/Q1951135,"Cuneiform Tablet MVN 07, 106",P115026
https://database.factgrid.de/entity/Q1951138,"Cuneiform Tablet MVN 07, 107",P115027
https://database.factgrid.de/entity/Q1951144,"Cuneiform Tablet MVN 07, 108",P115028
https://database.factgrid.de/entity/Q1951148,"Cuneiform Tablet MVN 07, 110",P115029
https://database.factgrid.de/entity/Q1951151,"Cuneiform Tablet MVN 07, 111",P115030
https://database.factgrid.de/entity/Q1951156,"Cuneiform Tablet MVN 07, 112",P115031
https://database.factgrid.de/entity/Q1951160,"Cuneiform Tablet MVN 07, 114",P115032
https://database.factgrid.de/entity/Q1951163,"Cuneiform Tablet MVN 07, 116",P115033
https://database.factgrid.de/entity/Q1951168,"Cuneiform Tablet MVN 07, 118",P115034
https://database.factgrid.de/entity/Q1951184,"Cuneiform Tablet MVN 07, 121",P115035
https://database.factgrid.de/entity/Q1951188,"Cuneiform Tablet MVN 07, 122",P115036
https://database.factgrid.de/entity/Q1951191,"Cuneiform Tablet MVN 07, 127",P115037
https://database.factgrid.de/entity/Q1951195,"Cuneiform Tablet MVN 07, 129",P115038
https://database.factgrid.de/entity/Q1951200,"Cuneiform Tablet MVN 07, 130",P115039
https://database.factgrid.de/entity/Q1951203,"Cuneiform Tablet MVN 07, 132",P115040
https://database.factgrid.de/entity/Q1951209,"Cuneiform Tablet MVN 07, 133",P115041
https://database.factgrid.de/entity/Q1951215,"Cuneiform Tablet MVN 07, 135",P115042
https://database.factgrid.de/entity/Q1951219,"Cuneiform Tablet MVN 07, 140",P115043
https://database.factgrid.de/entity/Q1951223,"Cuneiform Tablet MVN 07, 141",P115044
https://database.factgrid.de/entity/Q1951229,"Cuneiform Tablet MVN 07, 142",P115045
https://database.factgrid.de/entity/Q1951233,"Cuneiform Tablet MVN 07, 143",P115046
https://database.factgrid.de/entity/Q1951237,"Cuneiform Tablet MVN 07, 144",P115047
https://database.factgrid.de/entity/Q1951242,"Cuneiform Tablet MVN 07, 145",P115048
https://database.factgrid.de/entity/Q1951247,"Cuneiform Tablet MVN 07, 146",P115049
https://database.factgrid.de/entity/Q1951250,"Cuneiform Tablet MVN 07, 147",P115050
https://database.factgrid.de/entity/Q1951253,"Cuneiform Tablet MVN 07, 148",P115051
https://database.factgrid.de/entity/Q1951257,"Cuneiform Tablet MVN 07, 149",P115052
https://database.factgrid.de/entity/Q1951261,"Cuneiform Tablet MVN 07, 151",P115053
https://database.factgrid.de/entity/Q1951264,"Cuneiform Tablet MVN 07, 153",P115054
https://database.factgrid.de/entity/Q1951268,"Cuneiform Tablet MVN 07, 154",P115055
https://database.factgrid.de/entity/Q1951274,"Cuneiform Tablet MVN 07, 156",P115056
https://database.factgrid.de/entity/Q1951278,"Cuneiform Tablet MVN 07, 157",P115057
https://database.factgrid.de/entity/Q1951282,"Cuneiform Tablet MVN 07, 158",P115058
https://database.factgrid.de/entity/Q1951288,"Cuneiform Tablet MVN 07, 160",P115059
https://database.factgrid.de/entity/Q1951292,"Cuneiform Tablet MVN 07, 161",P115060
https://database.factgrid.de/entity/Q1951296,"Cuneiform Tablet MVN 07, 162",P115061
https://database.factgrid.de/entity/Q1951302,"Cuneiform Tablet MVN 07, 163",P115062
https://database.factgrid.de/entity/Q1951306,"Cuneiform Tablet MVN 07, 164",P115063
https://database.factgrid.de/entity/Q1951310,"Cuneiform Tablet MVN 07, 165",P115064
https://database.factgrid.de/entity/Q1951316,"Cuneiform Tablet MVN 07, 167",P115065
https://database.factgrid.de/entity/Q1951320,"Cuneiform Tablet MVN 07, 168",P115066
https://database.factgrid.de/entity/Q1951324,"Cuneiform Tablet MVN 07, 169",P115067
https://database.factgrid.de/entity/Q1951329,"Cuneiform Tablet MVN 07, 170",P115068
https://database.factgrid.de/entity/Q1951456,"Cuneiform Tablet MVN 07, 171",P115069
https://database.factgrid.de/entity/Q1951460,"Cuneiform Tablet MVN 07, 172",P115070
https://database.factgrid.de/entity/Q1951461,"Cuneiform Tablet MVN 07, 173",P115071
https://database.factgrid.de/entity/Q1951465,"Cuneiform Tablet MVN 07, 175",P115072
https://database.factgrid.de/entity/Q1951913,"Cuneiform Tablet MVN 07, 303",P115176
https://database.factgrid.de/entity/Q1951919,"Cuneiform Tablet MVN 07, 305",P115177
https://database.factgrid.de/entity/Q1951922,"Cuneiform Tablet MVN 07, 306",P115178
https://database.factgrid.de/entity/Q1951927,"Cuneiform Tablet MVN 07, 307",P115179
https://database.factgrid.de/entity/Q1951933,"Cuneiform Tablet MVN 07, 308",P115180
https://database.factgrid.de/entity/Q1951935,"Cuneiform Tablet MVN 07, 310",P115182
https://database.factgrid.de/entity/Q1951941,"Cuneiform Tablet MVN 07, 312",P115183
https://database.factgrid.de/entity/Q1951947,"Cuneiform Tablet MVN 07, 313",P115184
https://database.factgrid.de/entity/Q1951949,"Cuneiform Tablet MVN 07, 314",P115185
https://database.factgrid.de/entity/Q1951955,"Cuneiform Tablet MVN 07, 315",P115186
https://database.factgrid.de/entity/Q1951960,"Cuneiform Tablet MVN 07, 316",P115187
https://database.factgrid.de/entity/Q1951963,"Cuneiform Tablet MVN 07, 317",P115188
https://database.factgrid.de/entity/Q1951983,"Cuneiform Tablet MVN 07, 318",P115189
https://database.factgrid.de/entity/Q1951985,"Cuneiform Tablet MVN 07, 319",P115190
https://database.factgrid.de/entity/Q1951988,"Cuneiform Tablet MVN 07, 320",P115191
https://database.factgrid.de/entity/Q1951991,"Cuneiform Tablet MVN 07, 321",P115192
https://database.factgrid.de/entity/Q1951993,"Cuneiform Tablet MVN 07, 322",P115193
https://database.factgrid.de/entity/Q1951997,"Cuneiform Tablet MVN 07, 323",P115194
https://database.factgrid.de/entity/Q1952001,"Cuneiform Tablet MVN 07, 324",P115195
https://database.factgrid.de/entity/Q1952003,"Cuneiform Tablet MVN 07, 325",P115196
https://database.factgrid.de/entity/Q1952007,"Cuneiform Tablet MVN 07, 327",P115197
https://database.factgrid.de/entity/Q1952011,"Cuneiform Tablet MVN 07, 328",P115198
https://database.factgrid.de/entity/Q1952014,"Cuneiform Tablet MVN 07, 329",P115199
https://database.factgrid.de/entity/Q1952019,"Cuneiform Tablet MVN 07, 330",P115200
https://database.factgrid.de/entity/Q1952023,"Cuneiform Tablet MVN 07, 331",P115201
https://database.factgrid.de/entity/Q1952026,"Cuneiform Tablet MVN 07, 332",P115202
https://database.factgrid.de/entity/Q1952032,"Cuneiform Tablet MVN 07, 333",P115203
https://database.factgrid.de/entity/Q1952036,"Cuneiform Tablet MVN 07, 334",P115204
https://database.factgrid.de/entity/Q1952040,"Cuneiform Tablet MVN 07, 335",P115205
https://database.factgrid.de/entity/Q1952046,"Cuneiform Tablet MVN 07, 336",P115206
https://database.factgrid.de/entity/Q1952050,"Cuneiform Tablet MVN 07, 337",P115207
https://database.factgrid.de/entity/Q1952054,"Cuneiform Tablet MVN 07, 338",P115208
https://database.factgrid.de/entity/Q1952060,"Cuneiform Tablet MVN 07, 339",P115209
https://database.factgrid.de/entity/Q1952064,"Cuneiform Tablet MVN 07, 341",P115210
https://database.factgrid.de/entity/Q1952068,"Cuneiform Tablet MVN 07, 342",P115211
https://database.factgrid.de/entity/Q1952074,"Cuneiform Tablet MVN 07, 343",P115212
https://database.factgrid.de/entity/Q1952078,"Cuneiform Tablet MVN 07, 344",P115213
https://database.factgrid.de/entity/Q1952082,"Cuneiform Tablet MVN 07, 345",P115214
https://database.factgrid.de/entity/Q1952088,"Cuneiform Tablet MVN 07, 346",P115215
https://database.factgrid.de/entity/Q1952091,"Cuneiform Tablet MVN 07, 347",P115216
https://database.factgrid.de/entity/Q1952096,"Cuneiform Tablet MVN 07, 348",P115217
https://database.factgrid.de/entity/Q1952102,"Cuneiform Tablet MVN 07, 349",P115218
https://database.factgrid.de/entity/Q1952105,"Cuneiform Tablet MVN 07, 350",P115219
https://database.factgrid.de/entity/Q1952110,"Cuneiform Tablet MVN 07, 351",P115220
https://database.factgrid.de/entity/Q1952116,"Cuneiform Tablet MVN 07, 352",P115221
https://database.factgrid.de/entity/Q1952117,"Cuneiform Tablet MVN 07, 353",P115222
https://database.factgrid.de/entity/Q1952122,"Cuneiform Tablet MVN 07, 355",P115223
https://database.factgrid.de/entity/Q1952127,"Cuneiform Tablet MVN 07, 357",P115224
https://database.factgrid.de/entity/Q1952128,"Cuneiform Tablet MVN 07, 358",P115225
https://database.factgrid.de/entity/Q1952133,"Cuneiform Tablet MVN 07, 360",P115226
https://database.factgrid.de/entity/Q1952136,"Cuneiform Tablet MVN 07, 361",P115227
https://database.factgrid.de/entity/Q1952140,"Cuneiform Tablet MVN 07, 362",P115228
https://database.factgrid.de/entity/Q1952145,"Cuneiform Tablet MVN 07, 363",P115229
https://database.factgrid.de/entity/Q1952148,"Cuneiform Tablet MVN 07, 364",P115230
https://database.factgrid.de/entity/Q1952152,"Cuneiform Tablet MVN 07, 366",P115231
https://database.factgrid.de/entity/Q1952157,"Cuneiform Tablet MVN 07, 367",P115232
https://database.factgrid.de/entity/Q1952160,"Cuneiform Tablet MVN 07, 368",P115233
https://database.factgrid.de/entity/Q1952166,"Cuneiform Tablet MVN 07, 369",P115234
https://database.factgrid.de/entity/Q1952171,"Cuneiform Tablet MVN 07, 370",P115235
https://database.factgrid.de/entity/Q1952174,"Cuneiform Tablet MVN 07, 371",P115236
https://database.factgrid.de/entity/Q1952180,"Cuneiform Tablet MVN 07, 372",P115237
https://database.factgrid.de/entity/Q1952184,"Cuneiform Tablet MVN 07, 374",P115239
https://database.factgrid.de/entity/Q1952215,"Cuneiform Tablet MVN 07, 375",P115240
https://database.factgrid.de/entity/Q1952217,"Cuneiform Tablet MVN 07, 377",P115241
https://database.factgrid.de/entity/Q1952223,"Cuneiform Tablet MVN 07, 378",P115242
https://database.factgrid.de/entity/Q1952229,"Cuneiform Tablet MVN 07, 380",P115243
https://database.factgrid.de/entity/Q1952231,"Cuneiform Tablet MVN 07, 381",P115244
https://database.factgrid.de/entity/Q1952237,"Cuneiform Tablet MVN 07, 386",P115245
https://database.factgrid.de/entity/Q1952243,"Cuneiform Tablet MVN 07, 388",P115246
https://database.factgrid.de/entity/Q1952245,"Cuneiform Tablet MVN 07, 389",P115247
https://database.factgrid.de/entity/Q1952251,"Cuneiform Tablet MVN 07, 391",P115248
https://database.factgrid.de/entity/Q1952257,"Cuneiform Tablet MVN 07, 394",P115249
https://database.factgrid.de/entity/Q1952259,"Cuneiform Tablet MVN 07, 396",P115250
https://database.factgrid.de/entity/Q1952265,"Cuneiform Tablet MVN 07, 398",P115251
https://database.factgrid.de/entity/Q1952270,"Cuneiform Tablet MVN 07, 400",P115252
https://database.factgrid.de/entity/Q1952273,"Cuneiform Tablet MVN 07, 402",P115254
https://database.factgrid.de/entity/Q1952279,"Cuneiform Tablet MVN 07, 403",P115255
https://database.factgrid.de/entity/Q1952283,"Cuneiform Tablet MVN 07, 404",P115256
