match_key_type,match_key,factgrid_qid,factgrid_label,source
cdli_id,429796,Q2142301,Cuneiform Tablet HUJI 07011,factgrid_live_existing_artifact_register
cdli_id,P429796,Q2142301,Cuneiform Tablet HUJI 07011,factgrid_live_existing_artifact_register
cdli_id,419320,Q2142302,Cuneiform Tablet K 20983,factgrid_live_existing_artifact_register
cdli_id,P419320,Q2142302,Cuneiform Tablet K 20983,factgrid_live_existing_artifact_register
cdli_id,585834,Q2142303,Cuneiform Tablet BM 066287,factgrid_live_existing_artifact_register
cdli_id,P585834,Q2142303,Cuneiform Tablet BM 066287,factgrid_live_existing_artifact_register
cdli_id,P240246,Q2142306,Cuneiform Tablet Geers Heft B p. 118,factgrid_live_existing_artifact_register
cdli_id,240246,Q2142306,Cuneiform Tablet Geers Heft B p. 118,factgrid_live_existing_artifact_register
cdli_id,P211619,Q2029284,"Cuneiform Tablet SANTAG 6, 354",factgrid_live_existing_artifact_register
cdli_id,211619,Q2029284,"Cuneiform Tablet SANTAG 6, 354",factgrid_live_existing_artifact_register
cdli_id,P560862,Q2142308,Cuneiform Tablet BM 022569,factgrid_live_existing_artifact_register
cdli_id,560862,Q2142308,Cuneiform Tablet BM 022569,factgrid_live_existing_artifact_register
cdli_id,P374882,Q2142309,Cuneiform Tablet BM 094317,factgrid_live_existing_artifact_register
cdli_id,374882,Q2142309,Cuneiform Tablet BM 094317,factgrid_live_existing_artifact_register
cdli_id,405303,Q1982269,"Cuneiform Tablet Nisaba 04/1, 58",factgrid_live_existing_artifact_register
cdli_id,P405303,Q1982269,"Cuneiform Tablet Nisaba 04/1, 58",factgrid_live_existing_artifact_register
cdli_id,P296989,Q2142310,Cuneiform Tablet MLC 02584,factgrid_live_existing_artifact_register
cdli_id,296989,Q2142310,Cuneiform Tablet MLC 02584,factgrid_live_existing_artifact_register
cdli_id,P311081,Q2142312,Cuneiform Tablet YBC 10796,factgrid_live_existing_artifact_register
cdli_id,311081,Q2142312,Cuneiform Tablet YBC 10796,factgrid_live_existing_artifact_register
cdli_id,P369249,Q2142313,Cuneiform Tablet KAR 283,factgrid_live_existing_artifact_register
cdli_id,369249,Q2142313,Cuneiform Tablet KAR 283,factgrid_live_existing_artifact_register
cdli_id,247079,Q2142314,Cuneiform Tablet NMSI —,factgrid_live_existing_artifact_register
cdli_id,P247079,Q2142314,Cuneiform Tablet NMSI —,factgrid_live_existing_artifact_register
cdli_id,453563,Q2142315,"Cuneiform Tablet PBS 02/1, 217",factgrid_live_existing_artifact_register
cdli_id,P453563,Q2142315,"Cuneiform Tablet PBS 02/1, 217",factgrid_live_existing_artifact_register
cdli_id,P313546,Q2036994,"Cuneiform Tablet CT 53, 131",factgrid_live_existing_artifact_register
cdli_id,313546,Q2036994,"Cuneiform Tablet CT 53, 131",factgrid_live_existing_artifact_register
cdli_id,P242781,Q2142316,"Cuneiform Tablet ARET 03, 585",factgrid_live_existing_artifact_register
cdli_id,242781,Q2142316,"Cuneiform Tablet ARET 03, 585",factgrid_live_existing_artifact_register
cdli_id,P314779,Q2142317,"Cuneiform Tablet CT 55, 387",factgrid_live_existing_artifact_register
cdli_id,314779,Q2142317,"Cuneiform Tablet CT 55, 387",factgrid_live_existing_artifact_register
cdli_id,119786,Q1967241,"Cuneiform Tablet MVN 18, 425",factgrid_live_existing_artifact_register
cdli_id,P119786,Q1967241,"Cuneiform Tablet MVN 18, 425",factgrid_live_existing_artifact_register
cdli_id,P325927,Q1990264,"Cuneiform Tablet Nisaba 32, 191",factgrid_live_existing_artifact_register
cdli_id,325927,Q1990264,"Cuneiform Tablet Nisaba 32, 191",factgrid_live_existing_artifact_register
cdli_id,P338616,Q2039336,"Cuneiform Tablet STT 2, 301",factgrid_live_existing_artifact_register
cdli_id,338616,Q2039336,"Cuneiform Tablet STT 2, 301",factgrid_live_existing_artifact_register
cdli_id,345326,Q2025744,"Cuneiform Tablet CDLI Literary 000369, ex. 004",factgrid_live_existing_artifact_register
cdli_id,P345326,Q2025744,"Cuneiform Tablet CDLI Literary 000369, ex. 004",factgrid_live_existing_artifact_register
cdli_id,480954,Q1928916,"Cuneiform Tablet KAL 02, 061",factgrid_live_existing_artifact_register
cdli_id,P480954,Q1928916,"Cuneiform Tablet KAL 02, 061",factgrid_live_existing_artifact_register
cdli_id,556403,Q2142318,"Cuneiform Tablet MC 24, no. 66",factgrid_live_existing_artifact_register
cdli_id,P556403,Q2142318,"Cuneiform Tablet MC 24, no. 66",factgrid_live_existing_artifact_register
cdli_id,342119,Q1992989,Cuneiform Tablet NMSA 4132,factgrid_live_existing_artifact_register
cdli_id,P342119,Q1992989,Cuneiform Tablet NMSA 4132,factgrid_live_existing_artifact_register
cdli_id,135313,Q2044040,Cuneiform Tablet TCNU 467,factgrid_live_existing_artifact_register
cdli_id,P135313,Q2044040,Cuneiform Tablet TCNU 467,factgrid_live_existing_artifact_register
cdli_id,500263,Q2041414,"Cuneiform Tablet CTPSM 1, 073",factgrid_live_existing_artifact_register
cdli_id,P500263,Q2041414,"Cuneiform Tablet CTPSM 1, 073",factgrid_live_existing_artifact_register
cdli_id,220847,Q2056297,Cuneiform Tablet DP 197,factgrid_live_existing_artifact_register
cdli_id,P220847,Q2056297,Cuneiform Tablet DP 197,factgrid_live_existing_artifact_register
cdli_id,277135,Q2142320,Cuneiform Tablet N 2024,factgrid_live_existing_artifact_register
cdli_id,P277135,Q2142320,Cuneiform Tablet N 2024,factgrid_live_existing_artifact_register
cdli_id,P247583,Q2017241,"Cuneiform Tablet RIME 3/1.01.12.17, ex. add04 ?",factgrid_live_existing_artifact_register
cdli_id,247583,Q2017241,"Cuneiform Tablet RIME 3/1.01.12.17, ex. add04 ?",factgrid_live_existing_artifact_register
cdli_id,324635,Q2142321,Cuneiform Tablet CUNES 50-01-012,factgrid_live_existing_artifact_register
cdli_id,P324635,Q2142321,Cuneiform Tablet CUNES 50-01-012,factgrid_live_existing_artifact_register
cdli_id,297361,Q1370422,Cuneiform Tablet BIN 6 179 (NBC 3835),factgrid_live_existing_artifact_register
cdli_id,P297361,Q1370422,Cuneiform Tablet BIN 6 179 (NBC 3835),factgrid_live_existing_artifact_register
cdli_id,581524,Q2142323,Cuneiform Tablet BM 061157,factgrid_live_existing_artifact_register
cdli_id,P581524,Q2142323,Cuneiform Tablet BM 061157,factgrid_live_existing_artifact_register
cdli_id,P314283,Q2038297,"Cuneiform Tablet CT 53, 874",factgrid_live_existing_artifact_register
cdli_id,314283,Q2038297,"Cuneiform Tablet CT 53, 874",factgrid_live_existing_artifact_register
cdli_id,P359305,Q1360037,Cuneiform Tablet Prague I 725,factgrid_live_existing_artifact_register
cdli_id,359305,Q1360037,Cuneiform Tablet Prague I 725,factgrid_live_existing_artifact_register
cdli_id,428884,Q2142325,Cuneiform Tablet ND 02058,factgrid_live_existing_artifact_register
cdli_id,P428884,Q2142325,Cuneiform Tablet ND 02058,factgrid_live_existing_artifact_register
cdli_id,P561770,Q2142326,Cuneiform Tablet BM 031769,factgrid_live_existing_artifact_register
cdli_id,561770,Q2142326,Cuneiform Tablet BM 031769,factgrid_live_existing_artifact_register
cdli_id,372055,Q2142327,"Cuneiform Tablet VS 06, 160",factgrid_live_existing_artifact_register
cdli_id,P372055,Q2142327,"Cuneiform Tablet VS 06, 160",factgrid_live_existing_artifact_register
cdli_id,564088,Q2142328,Cuneiform Tablet BM 038906,factgrid_live_existing_artifact_register
cdli_id,P564088,Q2142328,Cuneiform Tablet BM 038906,factgrid_live_existing_artifact_register
cdli_id,P118894,Q2142330,"Cuneiform Tablet MVN 16, 0846",factgrid_live_existing_artifact_register
cdli_id,118894,Q2142330,"Cuneiform Tablet MVN 16, 0846",factgrid_live_existing_artifact_register
cdli_id,P437788,Q2142331,"Cuneiform Tablet KBo 29, 176",factgrid_live_existing_artifact_register
cdli_id,437788,Q2142331,"Cuneiform Tablet KBo 29, 176",factgrid_live_existing_artifact_register
cdli_id,129330,Q2027915,Cuneiform Tablet SAKF 060,factgrid_live_existing_artifact_register
cdli_id,P129330,Q2027915,Cuneiform Tablet SAKF 060,factgrid_live_existing_artifact_register
cdli_id,P292499,Q2009617,"Cuneiform Tablet BPOA 06, 1292",factgrid_live_existing_artifact_register
cdli_id,292499,Q2009617,"Cuneiform Tablet BPOA 06, 1292",factgrid_live_existing_artifact_register
cdli_id,P339904,Q2142332,"Cuneiform Tablet BPOA 01, 1249",factgrid_live_existing_artifact_register
cdli_id,339904,Q2142332,"Cuneiform Tablet BPOA 01, 1249",factgrid_live_existing_artifact_register
cdli_id,P275108,Q1893018,Cuneiform Tablet LIH 33,factgrid_live_existing_artifact_register
cdli_id,275108,Q1893018,Cuneiform Tablet LIH 33,factgrid_live_existing_artifact_register
cdli_id,102060,Q1989156,"Cuneiform Tablet ASJ 03, 164 136",factgrid_live_existing_artifact_register
cdli_id,P102060,Q1989156,"Cuneiform Tablet ASJ 03, 164 136",factgrid_live_existing_artifact_register
cdli_id,326608,Q2142333,"Cuneiform Tablet CUSAS 30, 233",factgrid_live_existing_artifact_register
cdli_id,P326608,Q2142333,"Cuneiform Tablet CUSAS 30, 233",factgrid_live_existing_artifact_register
cdli_id,479921,Q1893239,Cuneiform Tablet CT 29 pl. 41 BM 80885,factgrid_live_existing_artifact_register
cdli_id,P479921,Q1893239,Cuneiform Tablet CT 29 pl. 41 BM 80885,factgrid_live_existing_artifact_register
cdli_id,P370068,Q2142334,"Cuneiform Tablet MDP 18, 034",factgrid_live_existing_artifact_register
cdli_id,370068,Q2142334,"Cuneiform Tablet MDP 18, 034",factgrid_live_existing_artifact_register
cdli_id,223768,Q2142335,"Cuneiform Tablet Sumer 09, 23 13",factgrid_live_existing_artifact_register
cdli_id,P223768,Q2142335,"Cuneiform Tablet Sumer 09, 23 13",factgrid_live_existing_artifact_register
cdli_id,121700,Q1975826,Cuneiform Tablet Nebraska 15,factgrid_live_existing_artifact_register
cdli_id,P121700,Q1975826,Cuneiform Tablet Nebraska 15,factgrid_live_existing_artifact_register
cdli_id,P253190,Q2142336,Cuneiform Tablet MS 4093,factgrid_live_existing_artifact_register
cdli_id,253190,Q2142336,Cuneiform Tablet MS 4093,factgrid_live_existing_artifact_register
cdli_id,P208438,Q2142337,Cuneiform Tablet BM 027734,factgrid_live_existing_artifact_register
cdli_id,208438,Q2142337,Cuneiform Tablet BM 027734,factgrid_live_existing_artifact_register
cdli_id,282860,Q2065833,"Cuneiform Tablet Iraq 30, pl. 64 TR 3027",factgrid_live_existing_artifact_register
cdli_id,P282860,Q2065833,"Cuneiform Tablet Iraq 30, pl. 64 TR 3027",factgrid_live_existing_artifact_register
cdli_id,P298094,Q1974798,Cuneiform Tablet NBC 05173,factgrid_live_existing_artifact_register
cdli_id,298094,Q1974798,Cuneiform Tablet NBC 05173,factgrid_live_existing_artifact_register
cdli_id,P107798,Q2034314,Cuneiform Tablet CST 284,factgrid_live_existing_artifact_register
cdli_id,107798,Q2034314,Cuneiform Tablet CST 284,factgrid_live_existing_artifact_register
cdli_id,509941,Q2142340,"Cuneiform Tablet MHET 2/4, 562",factgrid_live_existing_artifact_register
cdli_id,P509941,Q2142340,"Cuneiform Tablet MHET 2/4, 562",factgrid_live_existing_artifact_register
cdli_id,P353708,Q2142341,"Cuneiform Tablet ARM 24, 293",factgrid_live_existing_artifact_register
cdli_id,353708,Q2142341,"Cuneiform Tablet ARM 24, 293",factgrid_live_existing_artifact_register
cdli_id,P378458,Q2005953,"Cuneiform Tablet PPAC 5, 0915",factgrid_live_existing_artifact_register
cdli_id,378458,Q2005953,"Cuneiform Tablet PPAC 5, 0915",factgrid_live_existing_artifact_register
cdli_id,P583519,Q2142342,Cuneiform Tablet BM 063393,factgrid_live_existing_artifact_register
cdli_id,583519,Q2142342,Cuneiform Tablet BM 063393,factgrid_live_existing_artifact_register
cdli_id,P256668,Q2142343,Cuneiform Tablet UM 29-16-061,factgrid_live_existing_artifact_register
cdli_id,256668,Q2142343,Cuneiform Tablet UM 29-16-061,factgrid_live_existing_artifact_register
cdli_id,305168,Q2142344,"Cuneiform Tablet YOS 07, 152",factgrid_live_existing_artifact_register
cdli_id,P305168,Q2142344,"Cuneiform Tablet YOS 07, 152",factgrid_live_existing_artifact_register
cdli_id,351735,Q2142347,"Cuneiform Tablet ARM 19, 196",factgrid_live_existing_artifact_register
cdli_id,P351735,Q2142347,"Cuneiform Tablet ARM 19, 196",factgrid_live_existing_artifact_register
cdli_id,447170,Q2142348,"Cuneiform Tablet KUB 48, 039 +? KUB 53, 055",factgrid_live_existing_artifact_register
cdli_id,P447170,Q2142348,"Cuneiform Tablet KUB 48, 039 +? KUB 53, 055",factgrid_live_existing_artifact_register
cdli_id,589114,Q2142349,Cuneiform Tablet BM 070032,factgrid_live_existing_artifact_register
cdli_id,P589114,Q2142349,Cuneiform Tablet BM 070032,factgrid_live_existing_artifact_register
cdli_id,496880,Q2142350,"Cuneiform Tablet FM 11, 165",factgrid_live_existing_artifact_register
cdli_id,P496880,Q2142350,"Cuneiform Tablet FM 11, 165",factgrid_live_existing_artifact_register
cdli_id,569340,Q2142351,Cuneiform Tablet BM 044360,factgrid_live_existing_artifact_register
cdli_id,P569340,Q2142351,Cuneiform Tablet BM 044360,factgrid_live_existing_artifact_register
cdli_id,249964,Q2142353,Cuneiform Tablet AUAM 73.2713,factgrid_live_existing_artifact_register
cdli_id,P249964,Q2142353,Cuneiform Tablet AUAM 73.2713,factgrid_live_existing_artifact_register
cdli_id,P200008,Q2142354,Cuneiform Tablet MS 4647,factgrid_live_existing_artifact_register
cdli_id,200008,Q2142354,Cuneiform Tablet MS 4647,factgrid_live_existing_artifact_register
cdli_id,229365,Q1937317,"Cuneiform Tablet MSL 11, 112 I1",factgrid_live_existing_artifact_register
cdli_id,P229365,Q1937317,"Cuneiform Tablet MSL 11, 112 I1",factgrid_live_existing_artifact_register
cdli_id,255947,Q2142355,Cuneiform Tablet UM 29-15-100,factgrid_live_existing_artifact_register
cdli_id,P255947,Q2142355,Cuneiform Tablet UM 29-15-100,factgrid_live_existing_artifact_register
cdli_id,202035,Q1982107,"Cuneiform Tablet Nisaba 03/2, 34",factgrid_live_existing_artifact_register
cdli_id,P202035,Q1982107,"Cuneiform Tablet Nisaba 03/2, 34",factgrid_live_existing_artifact_register
cdli_id,P442688,Q2142356,"Cuneiform Tablet KBo 50, 164",factgrid_live_existing_artifact_register
cdli_id,442688,Q2142356,"Cuneiform Tablet KBo 50, 164",factgrid_live_existing_artifact_register
cdli_id,P140213,Q2061443,"Cuneiform Tablet UTI 3, 2194",factgrid_live_existing_artifact_register
cdli_id,140213,Q2061443,"Cuneiform Tablet UTI 3, 2194",factgrid_live_existing_artifact_register
cdli_id,307155,Q1893560,Cuneiform Tablet YOS 2 46,factgrid_live_existing_artifact_register
cdli_id,P307155,Q1893560,Cuneiform Tablet YOS 2 46,factgrid_live_existing_artifact_register
cdli_id,497792,Q2142357,"Cuneiform Tablet ARM 30, p. 544 M 12717",factgrid_live_existing_artifact_register
cdli_id,P497792,Q2142357,"Cuneiform Tablet ARM 30, p. 544 M 12717",factgrid_live_existing_artifact_register
cdli_id,511188,Q2142358,"Cuneiform Tablet AbB 05, 245",factgrid_live_existing_artifact_register
cdli_id,P511188,Q2142358,"Cuneiform Tablet AbB 05, 245",factgrid_live_existing_artifact_register
cdli_id,P600236,Q2142359,Cuneiform Tablet BM 098459,factgrid_live_existing_artifact_register
cdli_id,600236,Q2142359,Cuneiform Tablet BM 098459,factgrid_live_existing_artifact_register
cdli_id,P248676,Q1970409,"Cuneiform Tablet AAICAB 1/2, pl. 105, 1937-065",factgrid_live_existing_artifact_register
cdli_id,248676,Q1970409,"Cuneiform Tablet AAICAB 1/2, pl. 105, 1937-065",factgrid_live_existing_artifact_register
cdli_id,P350827,Q2142360,"Cuneiform Tablet ARM 12, 384",factgrid_live_existing_artifact_register
cdli_id,350827,Q2142360,"Cuneiform Tablet ARM 12, 384",factgrid_live_existing_artifact_register
cdli_id,P232483,Q2016857,"Cuneiform Tablet RIME 3/1.01.07.021, ex. 02",factgrid_live_existing_artifact_register
cdli_id,232483,Q2016857,"Cuneiform Tablet RIME 3/1.01.07.021, ex. 02",factgrid_live_existing_artifact_register
cdli_id,P470203,Q2142361,Cuneiform Tablet PTS 2107,factgrid_live_existing_artifact_register
cdli_id,470203,Q2142361,Cuneiform Tablet PTS 2107,factgrid_live_existing_artifact_register
cdli_id,P386612,Q2142362,"Cuneiform Tablet TCL 01, 176",factgrid_live_existing_artifact_register
cdli_id,386612,Q2142362,"Cuneiform Tablet TCL 01, 176",factgrid_live_existing_artifact_register
cdli_id,P361383,Q1361164,Cuneiform Seal Legend AMM P361383,factgrid_live_existing_artifact_register
cdli_id,361383,Q1361164,Cuneiform Seal Legend AMM P361383,factgrid_live_existing_artifact_register
cdli_id,P283772,Q2028933,"Cuneiform Tablet CDLI Literary 000630, ex. 001",factgrid_live_existing_artifact_register
cdli_id,283772,Q2028933,"Cuneiform Tablet CDLI Literary 000630, ex. 001",factgrid_live_existing_artifact_register
cdli_id,426463,Q2142364,"Cuneiform Tablet Sm 1097 + 1904-10-09, 0026",factgrid_live_existing_artifact_register
cdli_id,P426463,Q2142364,"Cuneiform Tablet Sm 1097 + 1904-10-09, 0026",factgrid_live_existing_artifact_register
cdli_id,P575363,Q2142365,Cuneiform Tablet BM 078132,factgrid_live_existing_artifact_register
cdli_id,575363,Q2142365,Cuneiform Tablet BM 078132,factgrid_live_existing_artifact_register
cdli_id,120812,Q1972373,Cuneiform Tablet NATN 114,factgrid_live_existing_artifact_register
cdli_id,P120812,Q1972373,Cuneiform Tablet NATN 114,factgrid_live_existing_artifact_register
cdli_id,P490057,Q2142366,"Cuneiform Tablet BagM 23, 153 188",factgrid_live_existing_artifact_register
cdli_id,490057,Q2142366,"Cuneiform Tablet BagM 23, 153 188",factgrid_live_existing_artifact_register
cdli_id,P330226,Q2033249,Cuneiform Tablet Christie's London 20001207: Lot 674 Sale 9540 05,factgrid_live_existing_artifact_register
cdli_id,330226,Q2033249,Cuneiform Tablet Christie's London 20001207: Lot 674 Sale 9540 05,factgrid_live_existing_artifact_register
cdli_id,P515962,Q2053426,"Cuneiform Tablet CUSAS 40, 1178",factgrid_live_existing_artifact_register
cdli_id,515962,Q2053426,"Cuneiform Tablet CUSAS 40, 1178",factgrid_live_existing_artifact_register
cdli_id,595137,Q2142368,Cuneiform Tablet BM 079645,factgrid_live_existing_artifact_register
cdli_id,P595137,Q2142368,Cuneiform Tablet BM 079645,factgrid_live_existing_artifact_register
cdli_id,P494917,Q2142369,"Cuneiform Tablet MDP 22, 026",factgrid_live_existing_artifact_register
cdli_id,494917,Q2142369,"Cuneiform Tablet MDP 22, 026",factgrid_live_existing_artifact_register
cdli_id,591877,Q2142370,Cuneiform Tablet BM 073381,factgrid_live_existing_artifact_register
cdli_id,P591877,Q2142370,Cuneiform Tablet BM 073381,factgrid_live_existing_artifact_register
cdli_id,301982,Q2142371,Cuneiform Tablet NBC 11387,factgrid_live_existing_artifact_register
cdli_id,P301982,Q2142371,Cuneiform Tablet NBC 11387,factgrid_live_existing_artifact_register
cdli_id,366446,Q2142372,"Cuneiform Tablet CT 56, 131",factgrid_live_existing_artifact_register
cdli_id,P366446,Q2142372,"Cuneiform Tablet CT 56, 131",factgrid_live_existing_artifact_register
cdli_id,P508653,Q2142373,Cuneiform Tablet IM 052686,factgrid_live_existing_artifact_register
cdli_id,508653,Q2142373,Cuneiform Tablet IM 052686,factgrid_live_existing_artifact_register
cdli_id,124152,Q1998286,"Cuneiform Tablet OIP 121, 422",factgrid_live_existing_artifact_register
cdli_id,P124152,Q1998286,"Cuneiform Tablet OIP 121, 422",factgrid_live_existing_artifact_register
cdli_id,P263526,Q2142375,Cuneiform Tablet MUN 192,factgrid_live_existing_artifact_register
cdli_id,263526,Q2142375,Cuneiform Tablet MUN 192,factgrid_live_existing_artifact_register
cdli_id,511022,Q2142376,"Cuneiform Tablet VS 29, 128",factgrid_live_existing_artifact_register
cdli_id,P511022,Q2142376,"Cuneiform Tablet VS 29, 128",factgrid_live_existing_artifact_register
cdli_id,414142,Q2142377,"Cuneiform Tablet Rm 2, 241",factgrid_live_existing_artifact_register
cdli_id,P414142,Q2142377,"Cuneiform Tablet Rm 2, 241",factgrid_live_existing_artifact_register
cdli_id,469472,Q2142379,"Cuneiform Tablet RA 074, 057-058 121",factgrid_live_existing_artifact_register
cdli_id,P469472,Q2142379,"Cuneiform Tablet RA 074, 057-058 121",factgrid_live_existing_artifact_register
cdli_id,P354167,Q2142380,"Cuneiform Tablet ARM 25, 428",factgrid_live_existing_artifact_register
cdli_id,354167,Q2142380,"Cuneiform Tablet ARM 25, 428",factgrid_live_existing_artifact_register
cdli_id,P442722,Q2142381,"Cuneiform Tablet KBo 50, 199",factgrid_live_existing_artifact_register
cdli_id,442722,Q2142381,"Cuneiform Tablet KBo 50, 199",factgrid_live_existing_artifact_register
cdli_id,P329457,Q2042411,"Cuneiform Tablet CUSAS 03, 0064",factgrid_live_existing_artifact_register
cdli_id,329457,Q2042411,"Cuneiform Tablet CUSAS 03, 0064",factgrid_live_existing_artifact_register
cdli_id,207667,Q2004818,Cuneiform Tablet BM 024323,factgrid_live_existing_artifact_register
cdli_id,P207667,Q2004818,Cuneiform Tablet BM 024323,factgrid_live_existing_artifact_register
cdli_id,413687,Q2142382,Cuneiform Tablet BM 103842,factgrid_live_existing_artifact_register
cdli_id,P413687,Q2142382,Cuneiform Tablet BM 103842,factgrid_live_existing_artifact_register
cdli_id,P303815,Q2142383,Cuneiform Tablet NCBT 01774,factgrid_live_existing_artifact_register
cdli_id,303815,Q2142383,Cuneiform Tablet NCBT 01774,factgrid_live_existing_artifact_register
cdli_id,P113221,Q1943530,"Cuneiform Tablet MVN 01, 188",factgrid_live_existing_artifact_register
cdli_id,113221,Q1943530,"Cuneiform Tablet MVN 01, 188",factgrid_live_existing_artifact_register
cdli_id,P251007,Q2142384,"Cuneiform Tablet CUSAS 09, 250",factgrid_live_existing_artifact_register
cdli_id,251007,Q2142384,"Cuneiform Tablet CUSAS 09, 250",factgrid_live_existing_artifact_register
cdli_id,P302707,Q2142385,Cuneiform Tablet NCBT 00654,factgrid_live_existing_artifact_register
cdli_id,302707,Q2142385,Cuneiform Tablet NCBT 00654,factgrid_live_existing_artifact_register
cdli_id,123697,Q1997184,"Cuneiform Tablet OIP 115, 359",factgrid_live_existing_artifact_register
cdli_id,P123697,Q1997184,"Cuneiform Tablet OIP 115, 359",factgrid_live_existing_artifact_register
cdli_id,P122985,Q2002352,Cuneiform Tablet OTR 050,factgrid_live_existing_artifact_register
cdli_id,122985,Q2002352,Cuneiform Tablet OTR 050,factgrid_live_existing_artifact_register
cdli_id,P385897,Q2142386,Cuneiform Tablet Kress 107,factgrid_live_existing_artifact_register
cdli_id,385897,Q2142386,Cuneiform Tablet Kress 107,factgrid_live_existing_artifact_register
cdli_id,472394,Q1932096,Cuneiform Tablet Lippmann Coll 094,factgrid_live_existing_artifact_register
cdli_id,P472394,Q1932096,Cuneiform Tablet Lippmann Coll 094,factgrid_live_existing_artifact_register
cdli_id,592758,Q2142388,Cuneiform Tablet BM 074627,factgrid_live_existing_artifact_register
cdli_id,P592758,Q2142388,Cuneiform Tablet BM 074627,factgrid_live_existing_artifact_register
cdli_id,P206975,Q2142389,Cuneiform Tablet BM 025548,factgrid_live_existing_artifact_register
cdli_id,206975,Q2142389,Cuneiform Tablet BM 025548,factgrid_live_existing_artifact_register
cdli_id,138171,Q2056290,"Cuneiform Tablet UET 9, 0040",factgrid_live_existing_artifact_register
cdli_id,P138171,Q2056290,"Cuneiform Tablet UET 9, 0040",factgrid_live_existing_artifact_register
cdli_id,361229,Q1361036,Cuneiform Tablet AMMY 1990 98f. tf. I,factgrid_live_existing_artifact_register
cdli_id,P361229,Q1361036,Cuneiform Tablet AMMY 1990 98f. tf. I,factgrid_live_existing_artifact_register
cdli_id,521494,Q2066998,"Cuneiform Tablet Zwaid PhD diss., IM 203837",factgrid_live_existing_artifact_register
cdli_id,P521494,Q2066998,"Cuneiform Tablet Zwaid PhD diss., IM 203837",factgrid_live_existing_artifact_register
cdli_id,264349,Q2142392,Cuneiform Tablet CBS 06920,factgrid_live_existing_artifact_register
cdli_id,P264349,Q2142392,Cuneiform Tablet CBS 06920,factgrid_live_existing_artifact_register
cdli_id,497638,Q2142393,"Cuneiform Tablet Syria Supplément 2, p. 295 + 315-316 01",factgrid_live_existing_artifact_register
cdli_id,P497638,Q2142393,"Cuneiform Tablet Syria Supplément 2, p. 295 + 315-316 01",factgrid_live_existing_artifact_register
cdli_id,P412995,Q2142394,Cuneiform Tablet BM 102199,factgrid_live_existing_artifact_register
cdli_id,412995,Q2142394,Cuneiform Tablet BM 102199,factgrid_live_existing_artifact_register
cdli_id,337449,Q2142395,Cuneiform Tablet OIM A03173,factgrid_live_existing_artifact_register
cdli_id,P337449,Q2142395,Cuneiform Tablet OIM A03173,factgrid_live_existing_artifact_register
cdli_id,570531,Q2142396,Cuneiform Tablet BM 046676,factgrid_live_existing_artifact_register
cdli_id,P570531,Q2142396,Cuneiform Tablet BM 046676,factgrid_live_existing_artifact_register
cdli_id,P348144,Q2142397,Cuneiform Tablet AlT 177,factgrid_live_existing_artifact_register
cdli_id,348144,Q2142397,Cuneiform Tablet AlT 177,factgrid_live_existing_artifact_register
cdli_id,P443830,Q1930644,"Cuneiform Tablet KUB 03, 105",factgrid_live_existing_artifact_register
cdli_id,443830,Q1930644,"Cuneiform Tablet KUB 03, 105",factgrid_live_existing_artifact_register
cdli_id,P363214,Q1975501,Cuneiform Tablet ACT 0199,factgrid_live_existing_artifact_register
cdli_id,363214,Q1975501,Cuneiform Tablet ACT 0199,factgrid_live_existing_artifact_register
cdli_id,P526351,Q2142399,"Cuneiform Tablet ABAW 143, 250",factgrid_live_existing_artifact_register
cdli_id,526351,Q2142399,"Cuneiform Tablet ABAW 143, 250",factgrid_live_existing_artifact_register
cdli_id,P142384,Q2065326,"Cuneiform Tablet YOS 04, 320",factgrid_live_existing_artifact_register
cdli_id,142384,Q2065326,"Cuneiform Tablet YOS 04, 320",factgrid_live_existing_artifact_register
cdli_id,P590765,Q2142400,Cuneiform Tablet BM 071888,factgrid_live_existing_artifact_register
cdli_id,590765,Q2142400,Cuneiform Tablet BM 071888,factgrid_live_existing_artifact_register
cdli_id,383040,Q2142401,"Cuneiform Tablet OIP 092, 0354",factgrid_live_existing_artifact_register
cdli_id,P383040,Q2142401,"Cuneiform Tablet OIP 092, 0354",factgrid_live_existing_artifact_register
cdli_id,P423231,Q2142402,Cuneiform Tablet BM 134503,factgrid_live_existing_artifact_register
cdli_id,423231,Q2142402,Cuneiform Tablet BM 134503,factgrid_live_existing_artifact_register
cdli_id,P335474,Q1980583,Cuneiform Tablet ADD 0541,factgrid_live_existing_artifact_register
cdli_id,335474,Q1980583,Cuneiform Tablet ADD 0541,factgrid_live_existing_artifact_register
cdli_id,301828,Q2142404,"Cuneiform Tablet BiMes 11, no. 395",factgrid_live_existing_artifact_register
cdli_id,P301828,Q2142404,"Cuneiform Tablet BiMes 11, no. 395",factgrid_live_existing_artifact_register
cdli_id,495605,Q2142405,Cuneiform Tablet Sb — ?,factgrid_live_existing_artifact_register
cdli_id,P495605,Q2142405,Cuneiform Tablet Sb — ?,factgrid_live_existing_artifact_register
cdli_id,P232529,Q2142406,"Cuneiform Tablet RIME 3/1.01.07.025, ex. 03",factgrid_live_existing_artifact_register
cdli_id,232529,Q2142406,"Cuneiform Tablet RIME 3/1.01.07.025, ex. 03",factgrid_live_existing_artifact_register
cdli_id,P408161,Q2142407,"Cuneiform Tablet HSS 68, 689",factgrid_live_existing_artifact_register
